[2025-05-08T17:33:55.504+0300][0.001s][info][gc] Using G1
[2025-05-08T17:33:55.504+0300][0.002s][debug][gc] ConcGCThreads: 3 offset 29
[2025-05-08T17:33:55.504+0300][0.002s][debug][gc] ParallelGCThreads: 13
[2025-05-08T17:33:55.504+0300][0.002s][debug][gc] Initialize mark stack with 4096 chunks, maximum 524288
[2025-05-08T17:33:55.708+0300][0,206s][info ][gc] GC(0) Pause Young (Normal) (G1 Evacuation Pause) 103M->4M(2048M) 3,060ms
[2025-05-08T17:33:55.766+0300][0,264s][info ][gc] GC(1) Pause Young (Normal) (G1 Evacuation Pause) 124M->3M(2048M) 1,591ms
[2025-05-08T17:33:56.394+0300][0,891s][info ][gc] GC(2) Pause Young (Normal) (G1 Evacuation Pause) 1228M->5M(2048M) 3,340ms
[2025-05-08T17:33:56.954+0300][1,452s][info ][gc] GC(3) Pause Young (Normal) (G1 Evacuation Pause) 1228M->3M(2048M) 1,157ms
[2025-05-08T17:33:57.518+0300][2,016s][info ][gc] GC(4) Pause Young (Normal) (G1 Evacuation Pause) 1228M->4M(2048M) 1,208ms
[2025-05-08T17:33:58.094+0300][2,591s][info ][gc] GC(5) Pause Young (Normal) (G1 Evacuation Pause) 1228M->5M(2048M) 1,336ms
[2025-05-08T17:33:58.666+0300][3,164s][info ][gc] GC(6) Pause Young (Normal) (G1 Evacuation Pause) 1228M->3M(2048M) 1,001ms
[2025-05-08T17:33:59.240+0300][3,737s][info ][gc] GC(7) Pause Young (Normal) (G1 Evacuation Pause) 1228M->4M(2048M) 1,089ms
[2025-05-08T17:33:59.810+0300][4,307s][info ][gc] GC(8) Pause Young (Normal) (G1 Evacuation Pause) 1228M->5M(2048M) 1,262ms
[2025-05-08T17:34:00.385+0300][4,882s][info ][gc] GC(9) Pause Young (Normal) (G1 Evacuation Pause) 1228M->3M(2048M) 1,043ms
[2025-05-08T17:34:00.962+0300][5,460s][info ][gc] GC(10) Pause Young (Normal) (G1 Evacuation Pause) 1228M->4M(2048M) 1,282ms
[2025-05-08T17:34:01.534+0300][6,032s][info ][gc] GC(11) Pause Young (Normal) (G1 Evacuation Pause) 1228M->5M(2048M) 1,381ms
[2025-05-08T17:34:02.107+0300][6,604s][info ][gc] GC(12) Pause Young (Normal) (G1 Evacuation Pause) 1228M->3M(2048M) 0,993ms
[2025-05-08T17:34:02.681+0300][7,178s][info ][gc] GC(13) Pause Young (Normal) (G1 Evacuation Pause) 1228M->4M(2048M) 1,264ms
[2025-05-08T17:34:03.253+0300][7,751s][info ][gc] GC(14) Pause Young (Normal) (G1 Evacuation Pause) 1228M->2M(2048M) 0,774ms
[2025-05-08T17:34:03.831+0300][8,329s][info ][gc] GC(15) Pause Young (Normal) (G1 Evacuation Pause) 1228M->4M(2048M) 2,083ms
[2025-05-08T17:34:04.439+0300][8,936s][info ][gc] GC(16) Pause Young (Normal) (G1 Evacuation Pause) 1230M->6M(2048M) 1,381ms
[2025-05-08T17:34:05.043+0300][9,541s][info ][gc] GC(17) Pause Young (Normal) (G1 Evacuation Pause) 1230M->3M(2048M) 1,087ms
[2025-05-08T17:34:05.649+0300][10,146s][info ][gc] GC(18) Pause Young (Normal) (G1 Evacuation Pause) 1229M->5M(2048M) 1,393ms
[2025-05-08T17:34:06.253+0300][10,751s][info ][gc] GC(19) Pause Young (Normal) (G1 Evacuation Pause) 1230M->3M(2048M) 1,157ms
[2025-05-08T17:34:06.859+0300][11,356s][info ][gc] GC(20) Pause Young (Normal) (G1 Evacuation Pause) 1230M->5M(2048M) 1,102ms
[2025-05-08T17:34:07.462+0300][11,960s][info ][gc] GC(21) Pause Young (Normal) (G1 Evacuation Pause) 1230M->3M(2048M) 0,566ms
