[2025-05-08T17:27:22.025+0300][0.001s][info][gc] Using G1
[2025-05-08T17:27:22.025+0300][0.002s][debug][gc] ConcGCThreads: 3 offset 29
[2025-05-08T17:27:22.025+0300][0.002s][debug][gc] ParallelGCThreads: 13
[2025-05-08T17:27:22.025+0300][0.002s][debug][gc] Initialize mark stack with 4096 chunks, maximum 524288
[2025-05-08T17:27:22.196+0300][0,173s][info ][gc] GC(0) Pause Young (Normal) (G1 Evacuation Pause) 52M->3M(1024M) 2,347ms
[2025-05-08T17:27:22.238+0300][0,214s][info ][gc] GC(1) Pause Young (Normal) (G1 Evacuation Pause) 82M->5M(1024M) 2,346ms
[2025-05-08T17:27:22.545+0300][0,521s][info ][gc] GC(2) Pause Young (Normal) (G1 Evacuation Pause) 614M->4M(1024M) 2,168ms
[2025-05-08T17:27:22.821+0300][0,797s][info ][gc] GC(3) Pause Young (Normal) (G1 Evacuation Pause) 614M->6M(1024M) 1,570ms
[2025-05-08T17:27:23.097+0300][1,074s][info ][gc] GC(4) Pause Young (Normal) (G1 Evacuation Pause) 615M->4M(1024M) 1,053ms
[2025-05-08T17:27:23.372+0300][1,348s][info ][gc] GC(5) Pause Young (Normal) (G1 Evacuation Pause) 614M->3M(1024M) 0,781ms
[2025-05-08T17:27:23.642+0300][1,618s][info ][gc] GC(6) Pause Young (Normal) (G1 Evacuation Pause) 614M->5M(1024M) 1,190ms
[2025-05-08T17:27:23.914+0300][1,890s][info ][gc] GC(7) Pause Young (Normal) (G1 Evacuation Pause) 614M->3M(1024M) 0,823ms
[2025-05-08T17:27:24.190+0300][2,166s][info ][gc] GC(8) Pause Young (Normal) (G1 Evacuation Pause) 614M->5M(1024M) 1,236ms
[2025-05-08T17:27:24.464+0300][2,440s][info ][gc] GC(9) Pause Young (Normal) (G1 Evacuation Pause) 614M->4M(1024M) 0,811ms
[2025-05-08T17:27:24.739+0300][2,715s][info ][gc] GC(10) Pause Young (Normal) (G1 Evacuation Pause) 614M->2M(1024M) 0,744ms
[2025-05-08T17:27:25.015+0300][2,991s][info ][gc] GC(11) Pause Young (Normal) (G1 Evacuation Pause) 614M->5M(1024M) 1,163ms
[2025-05-08T17:27:25.291+0300][3,267s][info ][gc] GC(12) Pause Young (Normal) (G1 Evacuation Pause) 615M->3M(1024M) 0,811ms
[2025-05-08T17:27:25.578+0300][3,554s][info ][gc] GC(13) Pause Young (Normal) (G1 Evacuation Pause) 614M->5M(1024M) 1,319ms
[2025-05-08T17:27:25.863+0300][3,839s][info ][gc] GC(14) Pause Young (Normal) (G1 Evacuation Pause) 614M->4M(1024M) 0,939ms
[2025-05-08T17:27:26.152+0300][4,128s][info ][gc] GC(15) Pause Young (Normal) (G1 Evacuation Pause) 614M->6M(1024M) 2,445ms
[2025-05-08T17:27:26.455+0300][4,431s][info ][gc] GC(16) Pause Young (Normal) (G1 Evacuation Pause) 616M->5M(1024M) 1,070ms
[2025-05-08T17:27:26.757+0300][4,734s][info ][gc] GC(17) Pause Young (Normal) (G1 Evacuation Pause) 616M->3M(1024M) 0,829ms
[2025-05-08T17:27:27.061+0300][5,038s][info ][gc] GC(18) Pause Young (Normal) (G1 Evacuation Pause) 616M->6M(1024M) 1,098ms
[2025-05-08T17:27:27.364+0300][5,341s][info ][gc] GC(19) Pause Young (Normal) (G1 Evacuation Pause) 616M->4M(1024M) 0,911ms
[2025-05-08T17:27:27.668+0300][5,644s][info ][gc] GC(20) Pause Young (Normal) (G1 Evacuation Pause) 616M->3M(1024M) 0,911ms
[2025-05-08T17:27:27.971+0300][5,948s][info ][gc] GC(21) Pause Young (Normal) (G1 Evacuation Pause) 616M->5M(1024M) 1,097ms
[2025-05-08T17:27:28.274+0300][6,250s][info ][gc] GC(22) Pause Young (Normal) (G1 Evacuation Pause) 615M->4M(1024M) 0,926ms
[2025-05-08T17:27:28.578+0300][6,554s][info ][gc] GC(23) Pause Young (Normal) (G1 Evacuation Pause) 616M->3M(1024M) 0,845ms
