[2025-05-08T17:24:57.046+0300][0.001s][info][gc] Using G1
[2025-05-08T17:24:57.046+0300][0.002s][debug][gc] ConcGCThreads: 3 offset 29
[2025-05-08T17:24:57.046+0300][0.002s][debug][gc] ParallelGCThreads: 13
[2025-05-08T17:24:57.046+0300][0.002s][debug][gc] Initialize mark stack with 4096 chunks, maximum 524288
[2025-05-08T17:25:23.016+0300][25,972s][info ][gc] GC(172) Pause Young (Normal) (G1 Evacuation Pause) 309M->5M(512M) 1,010ms
[2025-05-08T17:25:23.167+0300][26,122s][info ][gc] GC(173) Pause Young (Normal) (G1 Evacuation Pause) 309M->5M(512M) 0,881ms
[2025-05-08T17:25:23.317+0300][26,273s][info ][gc] GC(174) Pause Young (Normal) (G1 Evacuation Pause) 309M->4M(512M) 0,824ms
[2025-05-08T17:25:23.468+0300][26,423s][info ][gc] GC(175) Pause Young (Normal) (G1 Evacuation Pause) 309M->3M(512M) 0,662ms
[2025-05-08T17:25:23.619+0300][26,574s][info ][gc] GC(176) Pause Young (Normal) (G1 Evacuation Pause) 309M->6M(512M) 0,979ms
[2025-05-08T17:25:23.769+0300][26,725s][info ][gc] GC(177) Pause Young (Normal) (G1 Evacuation Pause) 309M->5M(512M) 0,968ms
[2025-05-08T17:25:23.920+0300][26,875s][info ][gc] GC(178) Pause Young (Normal) (G1 Evacuation Pause) 309M->4M(512M) 0,779ms
[2025-05-08T17:25:24.071+0300][27,026s][info ][gc] GC(179) Pause Young (Normal) (G1 Evacuation Pause) 309M->3M(512M) 0,720ms
[2025-05-08T17:25:24.222+0300][27,177s][info ][gc] GC(180) Pause Young (Normal) (G1 Evacuation Pause) 309M->3M(512M) 0,545ms
[2025-05-08T17:25:24.373+0300][27,329s][info ][gc] GC(181) Pause Young (Normal) (G1 Evacuation Pause) 309M->5M(512M) 1,012ms
[2025-05-08T17:25:24.523+0300][27,479s][info ][gc] GC(182) Pause Young (Normal) (G1 Evacuation Pause) 309M->5M(512M) 0,833ms
[2025-05-08T17:25:24.673+0300][27,629s][info ][gc] GC(183) Pause Young (Normal) (G1 Evacuation Pause) 309M->4M(512M) 0,748ms
[2025-05-08T17:25:24.824+0300][27,780s][info ][gc] GC(184) Pause Young (Normal) (G1 Evacuation Pause) 309M->3M(512M) 0,703ms
[2025-05-08T17:25:24.976+0300][27,931s][info ][gc] GC(185) Pause Young (Normal) (G1 Evacuation Pause) 309M->6M(512M) 1,221ms
[2025-05-08T17:25:25.126+0300][28,082s][info ][gc] GC(186) Pause Young (Normal) (G1 Evacuation Pause) 309M->5M(512M) 0,744ms
[2025-05-08T17:25:25.277+0300][28,233s][info ][gc] GC(187) Pause Young (Normal) (G1 Evacuation Pause) 309M->4M(512M) 0,831ms
[2025-05-08T17:25:25.428+0300][28,384s][info ][gc] GC(188) Pause Young (Normal) (G1 Evacuation Pause) 309M->3M(512M) 0,695ms
[2025-05-08T17:25:25.580+0300][28,535s][info ][gc] GC(189) Pause Young (Normal) (G1 Evacuation Pause) 309M->3M(512M) 0,646ms
[2025-05-08T17:25:25.731+0300][28,687s][info ][gc] GC(190) Pause Young (Normal) (G1 Evacuation Pause) 309M->5M(512M) 0,899ms
[2025-05-08T17:25:25.882+0300][28,838s][info ][gc] GC(191) Pause Young (Normal) (G1 Evacuation Pause) 309M->5M(512M) 0,866ms
[2025-05-08T17:25:26.032+0300][28,987s][info ][gc] GC(192) Pause Young (Normal) (G1 Evacuation Pause) 309M->4M(512M) 0,645ms
[2025-05-08T17:25:26.182+0300][29,138s][info ][gc] GC(193) Pause Young (Normal) (G1 Evacuation Pause) 309M->3M(512M) 0,705ms
[2025-05-08T17:25:26.334+0300][29,290s][info ][gc] GC(194) Pause Young (Normal) (G1 Evacuation Pause) 309M->6M(512M) 1,151ms
[2025-05-08T17:25:26.484+0300][29,439s][info ][gc] GC(195) Pause Young (Normal) (G1 Evacuation Pause) 309M->5M(512M) 0,898ms
[2025-05-08T17:25:26.634+0300][29,590s][info ][gc] GC(196) Pause Young (Normal) (G1 Evacuation Pause) 309M->4M(512M) 0,881ms
[2025-05-08T17:25:26.786+0300][29,742s][info ][gc] GC(197) Pause Young (Normal) (G1 Evacuation Pause) 309M->3M(512M) 0,686ms
[2025-05-08T17:25:26.938+0300][29,893s][info ][gc] GC(198) Pause Young (Normal) (G1 Evacuation Pause) 309M->3M(512M) 0,572ms
[2025-05-08T17:25:27.090+0300][30,045s][info ][gc] GC(199) Pause Young (Normal) (G1 Evacuation Pause) 309M->5M(512M) 1,016ms
[2025-05-08T17:25:27.240+0300][30,195s][info ][gc] GC(200) Pause Young (Normal) (G1 Evacuation Pause) 309M->5M(512M) 0,837ms
[2025-05-08T17:25:27.390+0300][30,346s][info ][gc] GC(201) Pause Young (Normal) (G1 Evacuation Pause) 309M->4M(512M) 0,868ms
[2025-05-08T17:25:27.541+0300][30,496s][info ][gc] GC(202) Pause Young (Normal) (G1 Evacuation Pause) 309M->3M(512M) 0,756ms
[2025-05-08T17:25:27.692+0300][30,647s][info ][gc] GC(203) Pause Young (Normal) (G1 Evacuation Pause) 309M->6M(512M) 1,160ms
[2025-05-08T17:25:27.842+0300][30,798s][info ][gc] GC(204) Pause Young (Normal) (G1 Evacuation Pause) 309M->5M(512M) 0,911ms
[2025-05-08T17:25:27.992+0300][30,947s][info ][gc] GC(205) Pause Young (Normal) (G1 Evacuation Pause) 309M->4M(512M) 0,784ms
[2025-05-08T17:25:28.143+0300][31,099s][info ][gc] GC(206) Pause Young (Normal) (G1 Evacuation Pause) 309M->3M(512M) 0,719ms
[2025-05-08T17:25:28.294+0300][31,250s][info ][gc] GC(207) Pause Young (Normal) (G1 Evacuation Pause) 309M->3M(512M) 0,616ms
[2025-05-08T17:25:28.446+0300][31,401s][info ][gc] GC(208) Pause Young (Normal) (G1 Evacuation Pause) 309M->6M(512M) 0,988ms
[2025-05-08T17:25:28.596+0300][31,551s][info ][gc] GC(209) Pause Young (Normal) (G1 Evacuation Pause) 310M->5M(512M) 0,864ms
[2025-05-08T17:25:28.746+0300][31,701s][info ][gc] GC(210) Pause Young (Normal) (G1 Evacuation Pause) 309M->4M(512M) 0,662ms
[2025-05-08T17:25:28.897+0300][31,852s][info ][gc] GC(211) Pause Young (Normal) (G1 Evacuation Pause) 309M->3M(512M) 0,652ms
[2025-05-08T17:25:29.050+0300][32,005s][info ][gc] GC(212) Pause Young (Normal) (G1 Evacuation Pause) 309M->6M(512M) 1,211ms
[2025-05-08T17:25:29.200+0300][32,156s][info ][gc] GC(213) Pause Young (Normal) (G1 Evacuation Pause) 309M->5M(512M) 0,846ms
[2025-05-08T17:25:29.351+0300][32,307s][info ][gc] GC(214) Pause Young (Normal) (G1 Evacuation Pause) 309M->4M(512M) 0,875ms
[2025-05-08T17:25:29.502+0300][32,458s][info ][gc] GC(215) Pause Young (Normal) (G1 Evacuation Pause) 309M->3M(512M) 0,677ms
[2025-05-08T17:25:29.654+0300][32,609s][info ][gc] GC(216) Pause Young (Normal) (G1 Evacuation Pause) 309M->3M(512M) 0,642ms
[2025-05-08T17:25:29.806+0300][32,762s][info ][gc] GC(217) Pause Young (Normal) (G1 Evacuation Pause) 309M->5M(512M) 1,172ms
[2025-05-08T17:25:29.958+0300][32,914s][info ][gc] GC(218) Pause Young (Normal) (G1 Evacuation Pause) 309M->5M(512M) 0,992ms
[2025-05-08T17:25:30.109+0300][33,065s][info ][gc] GC(219) Pause Young (Normal) (G1 Evacuation Pause) 309M->4M(512M) 0,885ms
[2025-05-08T17:25:30.261+0300][33,216s][info ][gc] GC(220) Pause Young (Normal) (G1 Evacuation Pause) 309M->3M(512M) 0,708ms
[2025-05-08T17:25:30.412+0300][33,368s][info ][gc] GC(221) Pause Young (Normal) (G1 Evacuation Pause) 309M->3M(512M) 0,562ms
[2025-05-08T17:25:30.564+0300][33,519s][info ][gc] GC(222) Pause Young (Normal) (G1 Evacuation Pause) 309M->5M(512M) 1,127ms
[2025-05-08T17:25:30.714+0300][33,670s][info ][gc] GC(223) Pause Young (Normal) (G1 Evacuation Pause) 309M->5M(512M) 0,834ms
[2025-05-08T17:25:30.867+0300][33,822s][info ][gc] GC(224) Pause Young (Normal) (G1 Evacuation Pause) 310M->4M(512M) 0,825ms
[2025-05-08T17:25:31.018+0300][33,973s][info ][gc] GC(225) Pause Young (Normal) (G1 Evacuation Pause) 309M->3M(512M) 0,791ms
[2025-05-08T17:25:31.170+0300][34,125s][info ][gc] GC(226) Pause Young (Normal) (G1 Evacuation Pause) 309M->3M(512M) 0,642ms
[2025-05-08T17:25:31.322+0300][34,277s][info ][gc] GC(227) Pause Young (Normal) (G1 Evacuation Pause) 309M->5M(512M) 1,158ms
[2025-05-08T17:25:31.472+0300][34,428s][info ][gc] GC(228) Pause Young (Normal) (G1 Evacuation Pause) 309M->5M(512M) 0,875ms
[2025-05-08T17:25:31.623+0300][34,579s][info ][gc] GC(229) Pause Young (Normal) (G1 Evacuation Pause) 309M->4M(512M) 1,033ms
[2025-05-08T17:25:31.774+0300][34,730s][info ][gc] GC(230) Pause Young (Normal) (G1 Evacuation Pause) 309M->3M(512M) 0,703ms
[2025-05-08T17:25:31.929+0300][34,884s][info ][gc] GC(231) Pause Young (Normal) (G1 Evacuation Pause) 309M->6M(512M) 1,060ms
[2025-05-08T17:25:32.079+0300][35,034s][info ][gc] GC(232) Pause Young (Normal) (G1 Evacuation Pause) 309M->5M(512M) 1,007ms
[2025-05-08T17:25:32.231+0300][35,186s][info ][gc] GC(233) Pause Young (Normal) (G1 Evacuation Pause) 309M->4M(512M) 0,890ms
[2025-05-08T17:25:32.382+0300][35,337s][info ][gc] GC(234) Pause Young (Normal) (G1 Evacuation Pause) 309M->3M(512M) 0,599ms
[2025-05-08T17:25:32.534+0300][35,489s][info ][gc] GC(235) Pause Young (Normal) (G1 Evacuation Pause) 309M->3M(512M) 0,552ms
[2025-05-08T17:25:32.686+0300][35,641s][info ][gc] GC(236) Pause Young (Normal) (G1 Evacuation Pause) 309M->5M(512M) 0,973ms
[2025-05-08T17:25:32.837+0300][35,792s][info ][gc] GC(237) Pause Young (Normal) (G1 Evacuation Pause) 309M->5M(512M) 0,860ms
[2025-05-08T17:25:32.987+0300][35,943s][info ][gc] GC(238) Pause Young (Normal) (G1 Evacuation Pause) 309M->4M(512M) 0,799ms
[2025-05-08T17:25:33.138+0300][36,094s][info ][gc] GC(239) Pause Young (Normal) (G1 Evacuation Pause) 309M->3M(512M) 0,690ms
[2025-05-08T17:25:33.290+0300][36,246s][info ][gc] GC(240) Pause Young (Normal) (G1 Evacuation Pause) 309M->6M(512M) 1,227ms
[2025-05-08T17:25:33.441+0300][36,397s][info ][gc] GC(241) Pause Young (Normal) (G1 Evacuation Pause) 309M->5M(512M) 0,959ms
[2025-05-08T17:25:33.592+0300][36,547s][info ][gc] GC(242) Pause Young (Normal) (G1 Evacuation Pause) 309M->4M(512M) 0,810ms
[2025-05-08T17:25:33.742+0300][36,698s][info ][gc] GC(243) Pause Young (Normal) (G1 Evacuation Pause) 309M->3M(512M) 0,654ms
[2025-05-08T17:25:33.894+0300][36,849s][info ][gc] GC(244) Pause Young (Normal) (G1 Evacuation Pause) 309M->3M(512M) 0,567ms
[2025-05-08T17:25:34.045+0300][37,000s][info ][gc] GC(245) Pause Young (Normal) (G1 Evacuation Pause) 309M->5M(512M) 1,056ms
[2025-05-08T17:25:34.195+0300][37,150s][info ][gc] GC(246) Pause Young (Normal) (G1 Evacuation Pause) 309M->5M(512M) 1,171ms
[2025-05-08T17:25:34.345+0300][37,301s][info ][gc] GC(247) Pause Young (Normal) (G1 Evacuation Pause) 309M->4M(512M) 0,924ms
[2025-05-08T17:25:34.496+0300][37,451s][info ][gc] GC(248) Pause Young (Normal) (G1 Evacuation Pause) 309M->3M(512M) 0,722ms
[2025-05-08T17:25:34.648+0300][37,603s][info ][gc] GC(249) Pause Young (Normal) (G1 Evacuation Pause) 309M->6M(512M) 0,947ms
[2025-05-08T17:25:34.798+0300][37,754s][info ][gc] GC(250) Pause Young (Normal) (G1 Evacuation Pause) 309M->5M(512M) 0,992ms
[2025-05-08T17:25:34.949+0300][37,905s][info ][gc] GC(251) Pause Young (Normal) (G1 Evacuation Pause) 309M->4M(512M) 0,852ms
[2025-05-08T17:25:35.100+0300][38,056s][info ][gc] GC(252) Pause Young (Normal) (G1 Evacuation Pause) 309M->3M(512M) 0,659ms
[2025-05-08T17:25:35.252+0300][38,207s][info ][gc] GC(253) Pause Young (Normal) (G1 Evacuation Pause) 309M->3M(512M) 0,523ms
[2025-05-08T17:25:35.403+0300][38,359s][info ][gc] GC(254) Pause Young (Normal) (G1 Evacuation Pause) 309M->5M(512M) 1,026ms
[2025-05-08T17:25:35.554+0300][38,510s][info ][gc] GC(255) Pause Young (Normal) (G1 Evacuation Pause) 309M->5M(512M) 1,156ms
[2025-05-08T17:25:35.705+0300][38,660s][info ][gc] GC(256) Pause Young (Normal) (G1 Evacuation Pause) 309M->4M(512M) 0,834ms
[2025-05-08T17:25:35.856+0300][38,812s][info ][gc] GC(257) Pause Young (Normal) (G1 Evacuation Pause) 309M->3M(512M) 0,725ms
[2025-05-08T17:25:36.008+0300][38,964s][info ][gc] GC(258) Pause Young (Normal) (G1 Evacuation Pause) 309M->6M(512M) 1,295ms
[2025-05-08T17:25:36.159+0300][39,114s][info ][gc] GC(259) Pause Young (Normal) (G1 Evacuation Pause) 309M->5M(512M) 1,014ms
[2025-05-08T17:25:36.310+0300][39,265s][info ][gc] GC(260) Pause Young (Normal) (G1 Evacuation Pause) 309M->4M(512M) 0,893ms
[2025-05-08T17:25:36.460+0300][39,416s][info ][gc] GC(261) Pause Young (Normal) (G1 Evacuation Pause) 309M->4M(512M) 0,669ms
[2025-05-08T17:25:36.612+0300][39,567s][info ][gc] GC(262) Pause Young (Normal) (G1 Evacuation Pause) 310M->3M(512M) 0,789ms
[2025-05-08T17:25:36.764+0300][39,719s][info ][gc] GC(263) Pause Young (Normal) (G1 Evacuation Pause) 309M->5M(512M) 1,195ms
[2025-05-08T17:25:36.914+0300][39,870s][info ][gc] GC(264) Pause Young (Normal) (G1 Evacuation Pause) 309M->5M(512M) 0,870ms
[2025-05-08T17:25:37.067+0300][40,022s][info ][gc] GC(265) Pause Young (Normal) (G1 Evacuation Pause) 309M->4M(512M) 0,805ms
[2025-05-08T17:25:37.216+0300][40,172s][info ][gc] GC(266) Pause Young (Normal) (G1 Evacuation Pause) 309M->3M(512M) 0,623ms
[2025-05-08T17:25:37.368+0300][40,323s][info ][gc] GC(267) Pause Young (Normal) (G1 Evacuation Pause) 309M->6M(512M) 1,214ms
[2025-05-08T17:25:37.517+0300][40,473s][info ][gc] GC(268) Pause Young (Normal) (G1 Evacuation Pause) 309M->5M(512M) 0,870ms
[2025-05-08T17:25:37.667+0300][40,623s][info ][gc] GC(269) Pause Young (Normal) (G1 Evacuation Pause) 309M->4M(512M) 0,956ms
[2025-05-08T17:25:37.818+0300][40,773s][info ][gc] GC(270) Pause Young (Normal) (G1 Evacuation Pause) 309M->3M(512M) 0,700ms
[2025-05-08T17:25:37.968+0300][40,924s][info ][gc] GC(271) Pause Young (Normal) (G1 Evacuation Pause) 309M->3M(512M) 0,642ms
[2025-05-08T17:25:38.120+0300][41,075s][info ][gc] GC(272) Pause Young (Normal) (G1 Evacuation Pause) 309M->5M(512M) 0,986ms
[2025-05-08T17:25:38.270+0300][41,225s][info ][gc] GC(273) Pause Young (Normal) (G1 Evacuation Pause) 309M->5M(512M) 0,803ms
[2025-05-08T17:25:38.421+0300][41,376s][info ][gc] GC(274) Pause Young (Normal) (G1 Evacuation Pause) 309M->4M(512M) 0,727ms
[2025-05-08T17:25:38.571+0300][41,526s][info ][gc] GC(275) Pause Young (Normal) (G1 Evacuation Pause) 309M->3M(512M) 0,699ms
[2025-05-08T17:25:38.722+0300][41,678s][info ][gc] GC(276) Pause Young (Normal) (G1 Evacuation Pause) 309M->3M(512M) 0,611ms
[2025-05-08T17:25:38.875+0300][41,830s][info ][gc] GC(277) Pause Young (Normal) (G1 Evacuation Pause) 309M->5M(512M) 1,299ms
[2025-05-08T17:25:39.025+0300][41,981s][info ][gc] GC(278) Pause Young (Normal) (G1 Evacuation Pause) 309M->5M(512M) 0,861ms
[2025-05-08T17:25:39.176+0300][42,132s][info ][gc] GC(279) Pause Young (Normal) (G1 Evacuation Pause) 310M->4M(512M) 0,874ms
[2025-05-08T17:25:39.327+0300][42,283s][info ][gc] GC(280) Pause Young (Normal) (G1 Evacuation Pause) 309M->3M(512M) 0,686ms
[2025-05-08T17:25:39.479+0300][42,434s][info ][gc] GC(281) Pause Young (Normal) (G1 Evacuation Pause) 309M->3M(512M) 0,629ms
[2025-05-08T17:25:39.631+0300][42,586s][info ][gc] GC(282) Pause Young (Normal) (G1 Evacuation Pause) 309M->5M(512M) 1,258ms
[2025-05-08T17:25:39.782+0300][42,737s][info ][gc] GC(283) Pause Young (Normal) (G1 Evacuation Pause) 309M->5M(512M) 0,819ms
[2025-05-08T17:25:39.933+0300][42,888s][info ][gc] GC(284) Pause Young (Normal) (G1 Evacuation Pause) 310M->4M(512M) 0,843ms
[2025-05-08T17:25:40.084+0300][43,039s][info ][gc] GC(285) Pause Young (Normal) (G1 Evacuation Pause) 309M->3M(512M) 0,611ms
[2025-05-08T17:25:40.235+0300][43,190s][info ][gc] GC(286) Pause Young (Normal) (G1 Evacuation Pause) 309M->3M(512M) 0,473ms
[2025-05-08T17:25:40.387+0300][43,343s][info ][gc] GC(287) Pause Young (Normal) (G1 Evacuation Pause) 309M->5M(512M) 1,251ms
[2025-05-08T17:25:40.538+0300][43,494s][info ][gc] GC(288) Pause Young (Normal) (G1 Evacuation Pause) 309M->5M(512M) 0,986ms
[2025-05-08T17:25:40.689+0300][43,645s][info ][gc] GC(289) Pause Young (Normal) (G1 Evacuation Pause) 310M->4M(512M) 0,869ms
[2025-05-08T17:25:40.840+0300][43,796s][info ][gc] GC(290) Pause Young (Normal) (G1 Evacuation Pause) 309M->3M(512M) 0,600ms
[2025-05-08T17:25:40.992+0300][43,948s][info ][gc] GC(291) Pause Young (Normal) (G1 Evacuation Pause) 309M->6M(512M) 1,265ms
[2025-05-08T17:25:41.143+0300][44,098s][info ][gc] GC(292) Pause Young (Normal) (G1 Evacuation Pause) 309M->5M(512M) 0,886ms
[2025-05-08T17:25:41.293+0300][44,249s][info ][gc] GC(293) Pause Young (Normal) (G1 Evacuation Pause) 309M->4M(512M) 0,816ms
[2025-05-08T17:25:41.445+0300][44,400s][info ][gc] GC(294) Pause Young (Normal) (G1 Evacuation Pause) 309M->3M(512M) 0,719ms
[2025-05-08T17:25:41.596+0300][44,552s][info ][gc] GC(295) Pause Young (Normal) (G1 Evacuation Pause) 309M->3M(512M) 0,717ms
[2025-05-08T17:25:41.748+0300][44,703s][info ][gc] GC(296) Pause Young (Normal) (G1 Evacuation Pause) 309M->6M(512M) 0,967ms
[2025-05-08T17:25:41.899+0300][44,854s][info ][gc] GC(297) Pause Young (Normal) (G1 Evacuation Pause) 310M->5M(512M) 0,915ms
[2025-05-08T17:25:42.049+0300][45,005s][info ][gc] GC(298) Pause Young (Normal) (G1 Evacuation Pause) 309M->4M(512M) 0,879ms
[2025-05-08T17:25:42.210+0300][45,166s][info ][gc] GC(299) Pause Young (Normal) (G1 Evacuation Pause) 309M->3M(512M) 0,730ms
[2025-05-08T17:25:42.362+0300][45,318s][info ][gc] GC(300) Pause Young (Normal) (G1 Evacuation Pause) 309M->3M(512M) 0,429ms
[2025-05-08T17:25:42.514+0300][45,469s][info ][gc] GC(301) Pause Young (Normal) (G1 Evacuation Pause) 309M->5M(512M) 1,031ms
[2025-05-08T17:25:42.665+0300][45,620s][info ][gc] GC(302) Pause Young (Normal) (G1 Evacuation Pause) 309M->5M(512M) 0,947ms
[2025-05-08T17:25:42.816+0300][45,772s][info ][gc] GC(303) Pause Young (Normal) (G1 Evacuation Pause) 310M->4M(512M) 0,656ms
[2025-05-08T17:25:42.967+0300][45,923s][info ][gc] GC(304) Pause Young (Normal) (G1 Evacuation Pause) 309M->3M(512M) 0,667ms
[2025-05-08T17:25:43.119+0300][46,074s][info ][gc] GC(305) Pause Young (Normal) (G1 Evacuation Pause) 309M->3M(512M) 0,726ms
[2025-05-08T17:25:43.271+0300][46,226s][info ][gc] GC(306) Pause Young (Normal) (G1 Evacuation Pause) 309M->5M(512M) 0,972ms
[2025-05-08T17:25:43.422+0300][46,377s][info ][gc] GC(307) Pause Young (Normal) (G1 Evacuation Pause) 309M->5M(512M) 0,839ms
[2025-05-08T17:25:43.573+0300][46,529s][info ][gc] GC(308) Pause Young (Normal) (G1 Evacuation Pause) 310M->4M(512M) 0,917ms
[2025-05-08T17:25:43.724+0300][46,680s][info ][gc] GC(309) Pause Young (Normal) (G1 Evacuation Pause) 309M->3M(512M) 0,665ms
[2025-05-08T17:25:43.876+0300][46,832s][info ][gc] GC(310) Pause Young (Normal) (G1 Evacuation Pause) 309M->3M(512M) 0,540ms
[2025-05-08T17:25:44.028+0300][46,983s][info ][gc] GC(311) Pause Young (Normal) (G1 Evacuation Pause) 309M->5M(512M) 0,993ms
[2025-05-08T17:25:44.179+0300][47,134s][info ][gc] GC(312) Pause Young (Normal) (G1 Evacuation Pause) 309M->5M(512M) 0,859ms
[2025-05-08T17:25:44.329+0300][47,285s][info ][gc] GC(313) Pause Young (Normal) (G1 Evacuation Pause) 309M->4M(512M) 0,851ms
[2025-05-08T17:25:44.481+0300][47,436s][info ][gc] GC(314) Pause Young (Normal) (G1 Evacuation Pause) 309M->3M(512M) 0,784ms
[2025-05-08T17:25:44.633+0300][47,588s][info ][gc] GC(315) Pause Young (Normal) (G1 Evacuation Pause) 309M->6M(512M) 1,213ms
[2025-05-08T17:25:44.783+0300][47,739s][info ][gc] GC(316) Pause Young (Normal) (G1 Evacuation Pause) 309M->5M(512M) 1,080ms
[2025-05-08T17:25:44.934+0300][47,889s][info ][gc] GC(317) Pause Young (Normal) (G1 Evacuation Pause) 309M->4M(512M) 0,900ms
[2025-05-08T17:25:45.084+0300][48,040s][info ][gc] GC(318) Pause Young (Normal) (G1 Evacuation Pause) 309M->3M(512M) 0,676ms
[2025-05-08T17:25:45.236+0300][48,191s][info ][gc] GC(319) Pause Young (Normal) (G1 Evacuation Pause) 309M->3M(512M) 0,376ms
[2025-05-08T17:25:45.388+0300][48,344s][info ][gc] GC(320) Pause Young (Normal) (G1 Evacuation Pause) 309M->5M(512M) 1,026ms
[2025-05-08T17:25:45.539+0300][48,495s][info ][gc] GC(321) Pause Young (Normal) (G1 Evacuation Pause) 309M->5M(512M) 0,872ms
[2025-05-08T17:25:45.690+0300][48,646s][info ][gc] GC(322) Pause Young (Normal) (G1 Evacuation Pause) 309M->4M(512M) 0,904ms
[2025-05-08T17:25:45.842+0300][48,797s][info ][gc] GC(323) Pause Young (Normal) (G1 Evacuation Pause) 309M->3M(512M) 0,740ms
[2025-05-08T17:25:45.994+0300][48,949s][info ][gc] GC(324) Pause Young (Normal) (G1 Evacuation Pause) 309M->6M(512M) 1,221ms
[2025-05-08T17:25:46.144+0300][49,100s][info ][gc] GC(325) Pause Young (Normal) (G1 Evacuation Pause) 309M->5M(512M) 1,069ms
[2025-05-08T17:25:46.295+0300][49,251s][info ][gc] GC(326) Pause Young (Normal) (G1 Evacuation Pause) 309M->4M(512M) 0,882ms
[2025-05-08T17:25:46.447+0300][49,402s][info ][gc] GC(327) Pause Young (Normal) (G1 Evacuation Pause) 309M->3M(512M) 0,708ms
[2025-05-08T17:25:46.598+0300][49,554s][info ][gc] GC(328) Pause Young (Normal) (G1 Evacuation Pause) 309M->3M(512M) 0,527ms
[2025-05-08T17:25:46.750+0300][49,705s][info ][gc] GC(329) Pause Young (Normal) (G1 Evacuation Pause) 309M->5M(512M) 1,036ms
[2025-05-08T17:25:46.901+0300][49,857s][info ][gc] GC(330) Pause Young (Normal) (G1 Evacuation Pause) 309M->5M(512M) 1,079ms
[2025-05-08T17:25:47.052+0300][50,008s][info ][gc] GC(331) Pause Young (Normal) (G1 Evacuation Pause) 310M->4M(512M) 0,903ms
[2025-05-08T17:25:47.203+0300][50,159s][info ][gc] GC(332) Pause Young (Normal) (G1 Evacuation Pause) 309M->3M(512M) 0,720ms
[2025-05-08T17:25:47.357+0300][50,312s][info ][gc] GC(333) Pause Young (Normal) (G1 Evacuation Pause) 309M->3M(512M) 0,638ms
[2025-05-08T17:25:47.508+0300][50,464s][info ][gc] GC(334) Pause Young (Normal) (G1 Evacuation Pause) 309M->5M(512M) 0,967ms
[2025-05-08T17:25:47.660+0300][50,615s][info ][gc] GC(335) Pause Young (Normal) (G1 Evacuation Pause) 309M->5M(512M) 0,857ms
[2025-05-08T17:25:47.810+0300][50,766s][info ][gc] GC(336) Pause Young (Normal) (G1 Evacuation Pause) 309M->4M(512M) 0,836ms
[2025-05-08T17:25:47.961+0300][50,917s][info ][gc] GC(337) Pause Young (Normal) (G1 Evacuation Pause) 309M->3M(512M) 0,580ms
[2025-05-08T17:25:48.113+0300][51,069s][info ][gc] GC(338) Pause Young (Normal) (G1 Evacuation Pause) 309M->6M(512M) 1,172ms
[2025-05-08T17:25:48.263+0300][51,219s][info ][gc] GC(339) Pause Young (Normal) (G1 Evacuation Pause) 309M->5M(512M) 0,847ms
