[2025-05-08T19:13:19.765+0300][0.001s][info][gc] Using G1
[2025-05-08T19:13:19.765+0300][0.001s][debug][gc] ConcGCThreads: 3 offset 29
[2025-05-08T19:13:19.765+0300][0.001s][debug][gc] ParallelGCThreads: 13
[2025-05-08T19:13:19.765+0300][0.001s][debug][gc] Initialize mark stack with 4096 chunks, maximum 524288
[2025-05-08T19:13:19.933+0300][0,169s][info ][gc] GC(0) Pause Young (Normal) (G1 Evacuation Pause) 52M->3M(1024M) 2,667ms
[2025-05-08T19:13:19.974+0300][0,211s][info ][gc] GC(1) Pause Young (Normal) (G1 Evacuation Pause) 82M->4M(1024M) 2,047ms
[2025-05-08T19:13:20.277+0300][0,513s][info ][gc] GC(2) Pause Young (Normal) (G1 Evacuation Pause) 615M->3M(1024M) 2,524ms
[2025-05-08T19:13:20.548+0300][0,784s][info ][gc] GC(3) Pause Young (Normal) (G1 Evacuation Pause) 614M->3M(1024M) 0,850ms
[2025-05-08T19:13:20.819+0300][1,055s][info ][gc] GC(4) Pause Young (Normal) (G1 Evacuation Pause) 614M->4M(1024M) 1,051ms
[2025-05-08T19:13:21.092+0300][1,328s][info ][gc] GC(5) Pause Young (Normal) (G1 Evacuation Pause) 615M->3M(1024M) 0,849ms
[2025-05-08T19:13:21.358+0300][1,594s][info ][gc] GC(6) Pause Young (Normal) (G1 Evacuation Pause) 614M->2M(1024M) 0,791ms
[2025-05-08T19:13:21.635+0300][1,871s][info ][gc] GC(7) Pause Young (Normal) (G1 Evacuation Pause) 614M->4M(1024M) 0,957ms
[2025-05-08T19:13:21.918+0300][2,154s][info ][gc] GC(8) Pause Young (Normal) (G1 Evacuation Pause) 614M->3M(1024M) 0,697ms
[2025-05-08T19:13:22.200+0300][2,436s][info ][gc] GC(9) Pause Young (Normal) (G1 Evacuation Pause) 614M->4M(1024M) 1,161ms
[2025-05-08T19:13:22.481+0300][2,717s][info ][gc] GC(10) Pause Young (Normal) (G1 Evacuation Pause) 614M->3M(1024M) 0,895ms
[2025-05-08T19:13:22.761+0300][2,997s][info ][gc] GC(11) Pause Young (Normal) (G1 Evacuation Pause) 614M->2M(1024M) 0,711ms
[2025-05-08T19:13:23.042+0300][3,278s][info ][gc] GC(12) Pause Young (Normal) (G1 Evacuation Pause) 614M->4M(1024M) 0,988ms
